"","ID","YEAR","Volume","Lote","Operacion","Unidad","EL.","Investigator","Fecha","Class","Category","Genus","Species","Name","CF","R_El","R_info","Side","Completeness..0.frag..1.complete.","R_Portion","Fragmentation","NISP","MNE","Estimate.AGE","Fusion.wear","Proximal","Shaft","Distal","Taphonomy","Photographed","Bird.to.confirm.ID","Additional.analysis","Quality.of.heat.fire.exposure","X..Charred","X..Heat.exposed","Carnivore","Rodent","Worked","Butchery","Weathering","Other","Calcined","Measurements","Location.of.measurement","Portion","Element.info","Comments","R_El.Portion.Element.info.Comments","New_El"
"190",1047,2017,NA,535,"18","K23","","GMB","19_VI_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","Tibiotarsus","","L","0.3","4-Distal and shaft","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"5.6x3.1","WxD (not 100% complete)","4-Distal and shaft","","","Tibiotarsus/4-Distal and shaft//","Tibiotarsus"
"191",1048,2017,NA,535,"18","K23","","GMB","19_VI_14","Bird","General","","","Bird","#N/A","Shaft","Frags","","0","sliver","?",1,NA,"","","","","","","","",NA,"",0,"?","",NA,"","","","",NA,"","","sliver","frag","","Shaft/sliver/frag/","Shaft frags"
"192",1049,2017,NA,535,"18","K23","","GMB","19_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"193",1050,2017,NA,479,"18","J22","","DHS","12_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Mand/Tth","Multiple","L","0.5","4-Distal and shaft","2",1,NA,"9","med?","","","","","","",NA,"",0,"","",NA,"","","","",NA,"27.3, 7.79x6.7x4.2x4.2, 19.23","Width of ramus (#15), post-ant of M3xW,, p-axw M3, width of mandibular condyle","4-Distal and shaft","posterior, M2, M3","posterior portion of dog mandible, most of ramus intact except tip of coronoid process, ","Mand/Tth/4-Distal and shaft/posterior, M2, M3/posterior portion of dog mandible, most of ramus intact except tip of coronoid process, ","Humerus"
"194",1051,2017,NA,479,"18","J22","","DHS","12_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Cranium","Zygomatic","R","0.1","","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Zygomatic","near complete zygomatic","Cranium//Zygomatic/near complete zygomatic","Cranium"
"195",1052,2017,NA,479,"18","J22","","DHS","12_VI_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","Scapula","","L","0.2","3-Proximal and shaft","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"15.9","W glenoid","3-Proximal and shaft","Head","","Scapula/3-Proximal and shaft/Head/","Scapula"
"196",1053,2017,NA,479,"18","J22","","DHS","12_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",12,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"197",1054,2017,NA,472,"18","J24","","DHS","12_VI_14","Reptile","Testudine","Trachemys","sp.","Slider turtle","#N/A","Carapace","Multiple","R","0.1","","2",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","costal and 2 peripheral","Near cranial end, each scute, even if adjacent counted as 1 nisp, refitting fragments counted as refitted unit. ","Carapace//costal and 2 peripheral/Near cranial end, each scute, even if adjacent counted as 1 nisp, refitting fragments counted as refitted unit. ","Carapace"
"198",1055,2017,NA,472,"18","J24","","DHS","12_VI_14","Mammal","General","large","","large mammal","#N/A","Frag","","","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","Frag///","ND frags"
"199",1056,2017,NA,472,"18","J24","","DHS","12_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Rib","","","0.4","5-Shaft only","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","","Rib/5-Shaft only/shaft/","Ribs"
"200",1057,2017,NA,472,"18","J24","","DHS","12_VI_14","Bird","Bird of prey","Buteo","sp.","Hawk","#N/A","Cranium","Premaxilla","","0.1","1-Proximal epiphysis","?",1,NA,"","","","","","","Phone 28_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"30x11.8","L, W, caudal width, I think it is not quite complete","1-Proximal epiphysis","Premaxilla","most of superior portion of premaxillary,","Cranium/1-Proximal epiphysis/Premaxilla/most of superior portion of premaxillary,","Cranium"
"201",1058,2017,NA,472,"18","J24","","DHS","12_VI_14","Mammal","General","small","","small mammal","#N/A","Thoracic","","","1","","",1,NA,"","1","UN","PR","UN","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","Thoracic///","Thoracic"
"202",1059,2017,NA,462,"18","J24","","DHS","10_VII_14","Bird","Galliformes","cf. Meleagris gallopavo","","cf. Guajolote","cf. Meleagris gallopavo","Tarsometatarsus","-","R","0.1","1-Proximal epiphysis","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"1","","","",NA,"18.5x10.4","broken WxD of proximal","1-Proximal epiphysis","proximal","Worked proximal of tarsometatarsus, shaped superficially like a tooth, drilled through shaft?, hypotarsal ridge removed. Looks a lot like turkey, but a little smaller. ","Tarsometatarsus/1-Proximal epiphysis/proximal/Worked proximal of tarsometatarsus, shaped superficially like a tooth, drilled through shaft?, hypotarsal ridge removed. Looks a lot like turkey, but a little smaller. ","Tarsometatarsus"
"203",1060,2017,NA,462,"18","J24","","DHS","10_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Vert ND","","","0.1","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","body","","Vert ND//body/","Vert ND"
"204",1061,2017,NA,462,"18","J24","","DHS","10_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Spatula/Chisel","Chisel/spatula","","1","","4",1,NA,"","","","","","","Phone 28_VIII_17","",NA,"",0,"","",NA,"2","","","",NA,"34.7x6.1,7,3.24","LxW(prox - non-tool end), W(distal - toolend), D","","Chisel/spatula","small rounded bevel on one end, squared proximally","Spatula/Chisel//Chisel/spatula/small rounded bevel on one end, squared proximally","Tool"
"205",1062,2017,NA,462,"18","J24","","DHS","10_VII_14","Mammal","General","","","mammal","#N/A","frag","","","0","8- pieces grouped together ","5",6,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","frag/8- pieces grouped together //","ND frags"
"206",1063,2017,NA,468,"18","N25","23","DHS","11_VI_14","Mammal","Leporidae","Sylvilagus","cunicularius","Mexican cottontail","#N/A","Pelvis Acetabulum","","R","0.9","","2",1,NA,"9","","FU","","","","NEED","",NA,"6",1,"","",NA,"","","","",NA,"10, 32.4","Max Diameter of acetab, Max L ischium-closest lip of acetab","","","","Pelvis Acetabulum///","Pelvis Acetabulum"
"207",1064,2017,NA,468,"18","N25","23","DHS","11_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Mand th","-","L","0.1","","2",1,NA,"9","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","","anterior fragment, alveolus of canine, roots of P2, P1 root resorbed","fragment of small dog mandible","Mand th//anterior fragment, alveolus of canine, roots of P2, P1 root resorbed/fragment of small dog mandible","Mand/Tth"
"208",1065,2017,NA,468,"18","N25","23","DHS","11_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Cranium","Frags","","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Frags","","Cranium//Frags/","Cranium"
"209",1066,2017,NA,468,"18","N25","23","DHS","11_VI_14","Mammal","General","small-med","","small-med mammal","#N/A","Frag","","","0","8- pieces grouped together ","5",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","Frag/8- pieces grouped together //","ND frags"
"210",1067,2017,NA,465,"18","K24","","DHS","10_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Cervical","","","0.7","","2",1,NA,"1","","UN","PR","UN","","","",NA,"9",1,"","",NA,"","","","",NA,"39.56","cranial-caudal arti.facet","","","","Cervical///","Cervical"
"211",1068,2017,NA,465,"18","K24","","DHS","10_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Scapula","","L","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"9.2","thickness of border","","caudal border","","Scapula//caudal border/","Scapula"
"212",1069,2017,NA,465,"18","K24","","DHS","10_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Cranium","Frags","","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Frags","","Cranium//Frags/","Cranium"
"213",1070,2017,NA,465,"18","K24","","DHS","10_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Frag","","","0","","2",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","Frag///","ND frags"
"214",1071,2017,NA,465,"18","K24","","DHS","10_VI_14","Mammal","General","Lagomorph or Rodent","","Lagomorph or Rodent","#N/A","Tth ND","P2?","","0.5","","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","p2?","small tooth, looks like p2 in lagomorph, ","Tth ND//p2?/small tooth, looks like p2 in lagomorph, ","Tth ND"
"215",1072,2017,NA,469,"18","M24","","DMC","11_VI_14","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","Femur","","L","0.9","3-Proximal and shaft","4",1,NA,"1","","FU","PR","UN","","","",NA,"",0,"","",NA,"","","","",NA,"35.8","unfused length","3-Proximal and shaft","","just missing distal epiphysis","Femur/3-Proximal and shaft//just missing distal epiphysis","Femur"
"216",1073,2017,NA,469,"18","M24","","DMC","11_VI_14","Bird","Galliformes","Odontophoridae","","Quail","#N/A","Coracoid","","R","0.9","6- whole lenght/size but still broken","1",1,NA,"9","","FU","","FU","","NEED","",NA,"7",1,"","",NA,"","","","",NA,"25.4, 4.6","length, prox w","6- whole lenght/size but still broken","","just a little bit smaller than colinus","Coracoid/6- whole lenght/size but still broken//just a little bit smaller than colinus","Coracoid"
"217",1074,2017,NA,469,"18","M24","","DMC","11_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Frag","","","0","8- pieces grouped together ","5",3,NA,"","","","","","one burn (7)","","",NA,"7",1,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","Frag/8- pieces grouped together //","ND frags"
"218",1075,2017,NA,469,"18","M24","","DMC","11_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"219",1076,2017,NA,461,"18","L24","","DHS","10_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Rib","Frags","","0","","2",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","frag","","Rib//frag/","Ribs"
"220",1077,2017,NA,461,"18","L24","","DHS","10_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Shaft","Frags","","0","","2",1,NA,"","","","","","","","",NA,"9",1,"","",NA,"","","","",NA,"","","","frag","","Shaft//frag/","Shaft frags"
"221",1078,2017,NA,461,"18","L24","","DHS","10_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Frag","","","0","","8",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","Frag///","ND frags"
"222",1079,2017,NA,461,"18","L24","","DHS","10_VI_14","Mammal","General","small-med","","small-med mammal","#N/A","Rib","Frags","","0","","3",1,NA,"","","","","","","","",NA,"3",1,"","",NA,"","","","",NA,"","","","frag","","Rib//frag/","Ribs"
"223",1080,2017,NA,462,"18","N25","","DHS","10_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Rib","","","0.8","3-Proximal and shaft","3",1,NA,"1","","UN","PR","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","","one of the early ones, ","Rib/3-Proximal and shaft//one of the early ones, ","Ribs"
"224",1081,2017,NA,462,"18","N25","","DHS","10_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Shaft","Frags","","0","sliver","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","Shaft/sliver/frag/","Shaft frags"
"225",1082,2017,NA,462,"18","N25","","DHS","10_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Cranium","Frags","","0","","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Frags","","Cranium//Frags/","Cranium"
"226",1083,2017,NA,462,"18","N25","","DHS","10_VI_14","Mammal","General","","","mammal","#N/A","Shaft","","","0.5","5-Shaft only","1",1,NA,"10","","","","","","","",NA,"8",1,"","",NA,"","","","",NA,"","","5-Shaft only","","Joel reakons Mt IV L of canis familiaris","Shaft/5-Shaft only//Joel reakons Mt IV L of canis familiaris","Shaft frags"
"227",1084,2017,NA,463,"18","N25","","DHS","10_VI_14","Bird","General","large","","large bird","#N/A","Ph1","III","","1","","1",1,NA,"","","","","","","NEED","Y",NA,"8",1,"","",NA,"","","","",NA,"17.9x10.5, 5.8","L and Prox width of Ph1, distal width","","III and partial carpometacarpus","Ph1_III and partial carpometacarpus fused, looks somewhat like turkey, but larger. ","Ph1//III and partial carpometacarpus/Ph1_III and partial carpometacarpus fused, looks somewhat like turkey, but larger. ","Phalanx1"
"228",1085,2017,NA,462,"18","N25","","DHS","10_VI_14","Bird","General","","","Bird","#N/A","Cranium","Frags","","0","","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","Frags","fragment of bird braincase, larger than pigeon, could potentially be turkey. ","Cranium//Frags/fragment of bird braincase, larger than pigeon, could potentially be turkey. ","Cranium"
"229",1086,2017,NA,464,"18","M25","","DHS","10_VI_14","Mammal","General","","","mammal","#N/A","Frag","","","0","8- pieces grouped together ","5",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","Frag/8- pieces grouped together //","ND frags"
"230",1087,2017,NA,464,"18","M25","","DHS","10_VI_14","Bird","General","","","Bird","#N/A","Tarsometatarsus","","L","0","5-Shaft only","4",1,NA,"","","","","","","","",NA,"3",1,"","",NA,"","","","",NA,"","","5-Shaft only","","size and shape similar to chicken, but not enough shape present to identify","Tarsometatarsus/5-Shaft only//size and shape similar to chicken, but not enough shape present to identify","Tarsometatarsus"
"231",1088,2017,NA,464,"18","M25","","DHS","10_VI_14","Bird","General","","","Bird","#N/A","Shaft","Frags","","0","sliver","4",1,NA,"","","","","","","","",NA,"3",1,"","",NA,"","","","",NA,"","","sliver","frag","","Shaft/sliver/frag/","Shaft frags"
"232",1089,2017,NA,464,"18","M25","","DHS","10_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"233",1090,2017,NA,473,"18","N25","23","DHS","11_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Shaft","Frags","","0","sliver","1",1,NA,"","","","","","","","",NA,"8",1,"","",NA,"","","","",NA,"","","sliver","frag","root etching all over","Shaft/sliver/frag/root etching all over","Shaft frags"
"234",1091,2017,NA,466,"18","K25","","DHS","10_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Shaft","Frags","","0","sliver","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","Shaft/sliver/frag/","Shaft frags"
"235",1092,2017,NA,688,"18","L10","","AH","10_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Tth up","M1","","1","","",1,NA,"ND","lt","","","","","","",NA,"",0,"","",NA,"","","","",NA,"10.8, 14.9, 6.7","Ant-pos, Anch, altura","","M1","likely3-4 months","Tth up//M1/likely3-4 months","Tth Up"
"236",1093,2017,NA,688,"18","L10","","AH","10_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Tth up","dp2","","1","","",1,NA,"infant","lt","","","","","","",NA,"",0,"","",NA,"","","","",NA,"6.2, 2.4, 3.7","Ant-pos, Anch, altura","","dp2","likely3-4 months","Tth up//dp2/likely3-4 months","Tth Up"
"237",1094,2017,NA,688,"18","L10","","AH","10_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Shaft","Frags","","0","sliver","3",3,NA,"","","","","","one partly burned","","",NA,"",0,"*","",NA,"","","","",NA,"","","sliver","frag","","Shaft/sliver/frag/","Shaft frags"
"238",1095,2017,NA,688,"18","L10","","AH","10_VII_14","Mammal","General","small-med","","small-med mammal","#N/A","Pelvis Acetabulum","Ischium","","0.2","3-Proximal and shaft","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","ish","probably squirrel","Pelvis Acetabulum/3-Proximal and shaft/ish/probably squirrel","Pelvis Acetabulum"
"239",1096,2017,NA,688,"18","L10","","AH","10_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Rib","","","0.2","3-Proximal and shaft","3",1,NA,"","","FU","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","head","","Rib/3-Proximal and shaft/head/","Ribs"
"240",1097,2017,NA,688,"18","L10","","AH","10_VII_14","Mammal","General","small-med","","small-med mammal","#N/A","Ph1","","","1","","",1,NA,"","","FU","PR","FU","","","",NA,"",0,"","",NA,"","","","",NA,"16.3","length","","","hare-sized","Ph1///hare-sized","Phalanx1"
"241",1098,2017,NA,688,"18","L10","","AH","10_VII_14","Mammal","General","","","mammal","#N/A","frag","","","0","8- pieces grouped together ","5",5,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","frag/8- pieces grouped together //","ND frags"
"242",1099,2017,NA,688,"18","L10","","AH","10_VII_14","Bird","General","large","","large bird","#N/A","tibiotarsus","","?","0","sliver","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"1","","","",NA,"","","sliver","","two cut marks at one end, likely for tool production","tibiotarsus/sliver//two cut marks at one end, likely for tool production","Tibiotarsus"
"243",1100,2017,NA,688,"18","L10","","AH","10_VII_14","Bird","General","","","Bird","#N/A","Shaft","","","0","sliver","5",2,NA,"","","","","","","","",NA,"",0,"*","",NA,"*","","","",NA,"","","sliver","","one has cut marks at one end, as in tool production, the other is burnt (7)","Shaft/sliver//one has cut marks at one end, as in tool production, the other is burnt (7)","Shaft frags"
"244",1101,2017,NA,612,"18","J20","","DHS","30_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Ph2","","","1","","",1,NA,"","","FU","PR","FU","","","",NA,"",0,"","",NA,"","","","",NA,"31.4, 12.9x17.6, 9.96x14.9","L, prox WxH, distal WxH","","","","Ph2///","Phalanx2"
"245",1102,2017,NA,612,"18","J20","","DHS","30_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Antler","","","0","3-Proximal and shaft","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"?","","","",NA,"62.4x22.5","broken length x approx diameter","3-Proximal and shaft","shaft","fragment of antler, near tip, potentially shaped into bevel near tip, core missing. ","Antler/3-Proximal and shaft/shaft/fragment of antler, near tip, potentially shaped into bevel near tip, core missing. ","Antler"
"246",1103,2017,NA,612,"18","J20","","DHS","30_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Humerus","","L","0","sliver","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","shaft, deltoid tuberority","fragment of deltoid tuberosity","Humerus/sliver/shaft, deltoid tuberority/fragment of deltoid tuberosity","Humerus"
"247",1104,2017,NA,612,"18","J20","","DHS","30_VI_14","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","Rib","","","0.4","3-Proximal and shaft","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"13","L across head.","3-Proximal and shaft","","","Rib/3-Proximal and shaft//","Ribs"
"248",1105,2017,NA,612,"18","J20","","DHS","30_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Shaft","Frags","","0","sliver","2",1,NA,"","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","sliver","frag","","Shaft/sliver/frag/","Shaft frags"
"249",1106,2017,NA,612,"18","J20","","DHS","30_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Needle","Needle","","0.4","5-Shaft only","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","Needle","shaft frag, includes partial eye","Needle/5-Shaft only/Needle/shaft frag, includes partial eye","Tool"
"250",1107,2017,NA,612,"18","J20","","DHS","30_VI_14","Bird","General","","","Bird","#N/A","Shaft","Frags","","0","sliver","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","Shaft/sliver/frag/","Shaft frags"
"251",1108,2017,NA,612,"18","J20","","DHS","30_VI_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","tibiotarsus","-","","0.3","4-Distal and shaft","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","4-Distal and shaft","distal","distal mostly complete but not measurable. ","tibiotarsus/4-Distal and shaft/distal/distal mostly complete but not measurable. ","Tibiotarsus"
"252",1109,2017,NA,612,"18","J20","","DHS","30_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",11,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"253",1110,2017,NA,606,"18","I20","","DHS","28_VI_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","tarsometatarsus","","R","0.8","4-Distal and shaft","?",1,NA,"9","","FU","PR","","","","",NA,"",0,"","",NA,"","","","",NA,"6.4","distal width, nearly intact","4-Distal and shaft","","different individual, if not species to the unknown tarsometatarsus L","tarsometatarsus/4-Distal and shaft//different individual, if not species to the unknown tarsometatarsus L","Tarsometatarsus"
"254",1111,2017,NA,606,"18","I20","","DHS","28_VI_14","Bird","Other bird","Podicipedidae","","Grebe","#N/A","tarsometatarsus","","R","0.8","4-Distal and shaft","?",1,NA,"9","","FU","PR","","","Phone 28_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"5.4","distal width","4-Distal and shaft","","different individual, if not species to the unknown tarsometatarsus L","tarsometatarsus/4-Distal and shaft//different individual, if not species to the unknown tarsometatarsus L","Tarsometatarsus"
"255",1112,2017,NA,606,"18","I20","","DHS","28_VI_14","Bird","General","","","Bird","#N/A","tarsometatarsus","","L","0.9","3-Proximal and shaft","?",1,NA,"prob 9","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","","possibly anatidae, similar in size to others in this bag","tarsometatarsus/3-Proximal and shaft//possibly anatidae, similar in size to others in this bag","Tarsometatarsus"
"256",1113,2017,NA,606,"18","I20","","DHS","28_VI_14","Bird","General","","","Bird","#N/A","humerus","","L","0.6","5-Shaft only","",1,NA,"","","","PR","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","5-Shaft only","","","humerus/5-Shaft only//","Humerus"
"257",1114,2017,NA,606,"18","I20","","DHS","28_VI_14","Bird","General","","","Bird","#N/A","femur","","L","0.7","5-Shaft only","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","","missing both ends","femur/5-Shaft only//missing both ends","Femur"
"258",1115,2017,NA,606,"18","I20","","DHS","28_VI_14","Bird","General","","","Bird","#N/A","rib","","?","0.4","3-Proximal and shaft","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","","","rib/3-Proximal and shaft//","Ribs"
"259",1116,2017,NA,606,"18","I20","","DHS","28_VI_14","Unknown","NID","","","NID","#N/A","frag","","","0","","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","mammal or bird","frag///mammal or bird","ND frags"
"260",1117,2017,NA,606,"18","I20","","DHS","28_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","","","0","sliver","?",3,NA,"","","","","","","","",NA,"6",3,"","",NA,"","","","",NA,"","","sliver","","","shaft/sliver//","Shaft frags"
"261",1118,2017,NA,606,"18","I20","","DHS","28_VI_14","Mammal","General","medium","","medium mammal","#N/A","rib","","","0","5-Shaft only","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","","rib/5-Shaft only/shaft/","Ribs"
"262",1119,2017,NA,606,"18","I20","","DHS","28_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","listed as trabajado, I think its just a young vert","///listed as trabajado, I think its just a young vert",NA
"263",1120,2017,NA,613,"18","K20","","AH","30_VI_14","Mammal","Rodentia","Cratogeomys","fumosus thylorhinus","Smokey pocket gopher","#N/A","Mand/Tth","M1 or 2","L","0.7","3-Proximal and shaft","4",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","M1 or 2","","Mand/Tth/3-Proximal and shaft/M1 or 2/","Humerus"
"264",1121,2017,NA,613,"18","K20","","AH","30_VI_14","Mammal","Artiodactyla","cf. Mazama sp.","","cf. Brocket Deer","cf. Mazama sp.","Ph2","","LM/RL","0.9","6- whole lenght/size but still broken","1",1,NA,"","","FU","PR","FU","","NEED","",NA,"",0,"","?maybe",NA,"","","","",NA,"27.1, 13.1x9.7","(incompleteish) length and prox WxH","6- whole lenght/size but still broken","","","Ph2/6- whole lenght/size but still broken//","Phalanx2"
"265",1122,2017,NA,613,"18","K20","","AH","30_VI_14","Mammal","General","large","","large mammal","#N/A","shaft","","","0","sliver","5",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","","","shaft/sliver//","Shaft frags"
"266",1123,2017,NA,613,"18","K20","","AH","30_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"267",1124,2017,NA,613,"18","K20","","AH","30_VI_14","Bird","General","","","Bird","#N/A","Humerus","","R","0.5","5-Shaft only","?",1,NA,"","","","","","","","",NA,"",0,"?","",NA,"","","","",NA,"","","5-Shaft only","","long thin shaft. ","Humerus/5-Shaft only//long thin shaft. ","Humerus"
"268",1125,2017,NA,603,"18","I23","","DHS","28_VI_14","Amphibian","Frogs","Ranidae","sp.","Frog","#N/A","Urostyle","","","0.7","3-Proximal and shaft","?",1,NA,"","","","","","","Phone 28_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"3.9x4.7","Ant. Width x H","3-Proximal and shaft","","eeeeeeee!!","Urostyle/3-Proximal and shaft//eeeeeeee!!","Urostyle"
"269",1126,2017,NA,603,"18","I23","","DHS","28_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","frag","","","0","8- pieces grouped together ","5",3,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","8- pieces grouped together ","","","frag/8- pieces grouped together //","ND frags"
"270",1127,2017,NA,603,"18","I23","","DHS","28_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","needle","Needle","","1","","",1,NA,"","","","","","","Phone 28_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"66.8x2.68","Lx max W","","Needle","NICE","needle//Needle/NICE","Tool"
"271",1128,2017,NA,603,"18","I23","","DHS","28_VI_14","Bird","General","","","Bird","#N/A","Ilium","-","R","0.1","5-Shaft only","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","Ilium","","Ilium/5-Shaft only/Ilium/","Ilium"
